"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"406418","788058","","999","WWEIA Category description","Other vegetables and combinations"
"390036","788059","","999","WWEIA Category code","6420"
"406419","788059","","999","WWEIA Category description","Other vegetables and combinations"
"368082","788060","1","1001","","made with animal fat or meat drippings"
"390037","788060","","999","WWEIA Category code","6420"
"406420","788060","","999","WWEIA Category description","Other vegetables and combinations"
"368083","788061","1","1001","","made with shortening"
"378760","788061","","999","Fortification identifier code","2a"
"390038","788061","","999","WWEIA Category code","6420"
"406421","788061","","999","WWEIA Category description","Other vegetables and combinations"
"378761","788062","","999","Fortification identifier code","2a"
"390039","788062","","999","WWEIA Category code","6420"
"406422","788062","","999","WWEIA Category description","Other vegetables and combinations"
"378762","788063","","999","Fortification identifier code","2a"
"390040","788063","","999","WWEIA Category code","6420"
"406423","788063","","999","WWEIA Category description","Other vegetables and combinations"
"378763","788064","","999","Fortification identifier code","2a"
"390041","788064","","999","WWEIA Category code","6420"
"406424","788064","","999","WWEIA Category description","Other vegetables and combinations"
"368084","788065","1","1001","","made with cooking spray"
"390042","788065","","999","WWEIA Category code","6420"
"406425","788065","","999","WWEIA Category description","Other vegetables and combinations"
"368085","788066","1","1001","","made with cooking spray"
"390043","788066","","999","WWEIA Category code","6420"
"406426","788066","","999","WWEIA Category description","Other vegetables and combinations"
"368086","788067","1","1001","","made with cooking spray"
"390044","788067","","999","WWEIA Category code","6420"
"406427","788067","","999","WWEIA Category description","Other vegetables and combinations"
"378764","788068","","999","Fortification identifier code","2a"
"390045","788068","","999","WWEIA Category code","6420"
"406428","788068","","999","WWEIA Category description","Other vegetables and combinations"
"378765","788069","","999","Fortification identifier code","2a"
"390046","788069","","999","WWEIA Category code","6420"
"406429","788069","","999","WWEIA Category description","Other vegetables and combinations"
"378766","788070","","999","Fortification identifier code","2a"
"390047","788070","","999","WWEIA Category code","6420"
"406430","788070","","999","WWEIA Category description","Other vegetables and combinations"
"390048","788071","","999","WWEIA Category code","6420"
"406431","788071","","999","WWEIA Category description","Other vegetables and combinations"
"368087","788072","1","1001","","made with animal fat or meat drippings"
"390049","788072","","999","WWEIA Category code","6420"
"406432","788072","","999","WWEIA Category description","Other vegetables and combinations"
"368088","788073","1","1001","","made with shortening"
"378767","788073","","999","Fortification identifier code","2a"
"390050","788073","","999","WWEIA Category code","6420"
"406433","788073","","999","WWEIA Category description","Other vegetables and combinations"
"390051","788074","","999","WWEIA Category code","6420"
"406434","788074","","999","WWEIA Category description","Other vegetables and combinations"
"368089","788075","1","1001","","made with animal fat or meat drippings"
"390052","788075","","999","WWEIA Category code","6420"
"406435","788075","","999","WWEIA Category description","Other vegetables and combinations"
"368090","788076","1","1001","","made with shortening"
"378768","788076","","999","Fortification identifier code","2a"
"390053","788076","","999","WWEIA Category code","6420"
"406436","788076","","999","WWEIA Category description","Other vegetables and combinations"
"390054","788077","","999","WWEIA Category code","6420"
"406437","788077","","999","WWEIA Category description","Other vegetables and combinations"
"368091","788078","1","1001","","made with animal fat or meat drippings"
"390055","788078","","999","WWEIA Category code","6420"
"406438","788078","","999","WWEIA Category description","Other vegetables and combinations"
"368092","788079","1","1001","","made with shortening"
"378769","788079","","999","Fortification identifier code","2a"
"390056","788079","","999","WWEIA Category code","6420"
"406439","788079","","999","WWEIA Category description","Other vegetables and combinations"
"368093","788080","1","1001","","gobo"
"390057","788080","","999","WWEIA Category code","6420"
"406440","788080","","999","WWEIA Category description","Other vegetables and combinations"
"368094","788081","1","1001","","gobo"
"368095","788081","2","1001","","made with cooking spray"
"390058","788081","","999","WWEIA Category code","6420"
"406441","788081","","999","WWEIA Category description","Other vegetables and combinations"
"368096","788082","1","1001","","gobo"
"368097","788082","2","1001","","made with any type of fat"
"390059","788082","","999","WWEIA Category code","6420"
"406442","788082","","999","WWEIA Category description","Other vegetables and combinations"
"368098","788083","1","1001","","bok choy"
"368099","788083","2","1001","","Napa"
"368100","788083","3","1001","","Pa-tsai"
"368101","788083","4","1001","","Pak-choi"
"390060","788083","","999","WWEIA Category code","6420"
"406443","788083","","999","WWEIA Category description","Other vegetables and combinations"
"368102","788084","1","1001","","bok choy"
"368103","788084","2","1001","","Napa"
"368104","788084","3","1001","","Pa-tsai"
"368105","788084","4","1001","","Pak-choi"
"368106","788084","5","1001","","made with cooking spray"
"390061","788084","","999","WWEIA Category code","6420"
"406444","788084","","999","WWEIA Category description","Other vegetables and combinations"
"368107","788085","1","1001","","bok choy"
"368108","788085","2","1001","","Napa"
"368109","788085","3","1001","","Pa-tsai"
"368110","788085","4","1001","","Pak-choi"
"390062","788085","","999","WWEIA Category code","6420"
"406445","788085","","999","WWEIA Category description","Other vegetables and combinations"
"368111","788086","1","1001","","bok choy"
"368112","788086","2","1001","","Napa"
"368113","788086","3","1001","","Pa-tsai"
"368114","788086","4","1001","","Pak-choi"
"390063","788086","","999","WWEIA Category code","6420"
"406446","788086","","999","WWEIA Category description","Other vegetables and combinations"
"368115","788087","1","1001","","bok choy"
"368116","788087","2","1001","","Napa"
"368117","788087","3","1001","","Pa-tsai"
"368118","788087","4","1001","","Pak-choi"
"368119","788087","5","1001","","made with animal fat or meat drippings"
"390064","788087","","999","WWEIA Category code","6420"
"406447","788087","","999","WWEIA Category description","Other vegetables and combinations"
"368120","788088","1","1001","","bok choy"
"368121","788088","2","1001","","Napa"
"368122","788088","3","1001","","Pa-tsai"
"368123","788088","4","1001","","Pak-choi"
"368124","788088","5","1001","","made with shortening"
"378770","788088","","999","Fortification identifier code","2a"
"390065","788088","","999","WWEIA Category code","6420"
"406448","788088","","999","WWEIA Category description","Other vegetables and combinations"
"368125","788089","1","1001","","cabbage, NS as to color"
"378771","788089","","999","Fortification identifier code","2a"
"390066","788089","","999","WWEIA Category code","6420"
"406449","788089","","999","WWEIA Category description","Other vegetables and combinations"
"368126","788090","1","1001","","cabbage, NS as to color"
"368127","788090","2","1001","","made with cooking spray"
"390067","788090","","999","WWEIA Category code","6420"
"406450","788090","","999","WWEIA Category description","Other vegetables and combinations"
"368128","788091","1","1001","","cabbage, NS as to color"
"378772","788091","","999","Fortification identifier code","2a"
"390068","788091","","999","WWEIA Category code","6420"
"406451","788091","","999","WWEIA Category description","Other vegetables and combinations"
"368129","788092","1","1001","","cabbage, NS as to color"
"390069","788092","","999","WWEIA Category code","6420"
"406452","788092","","999","WWEIA Category description","Other vegetables and combinations"
"368130","788093","1","1001","","cabbage, NS as to color"
"368131","788093","2","1001","","made with animal fat or meat drippings"
"390070","788093","","999","WWEIA Category code","6420"
"406453","788093","","999","WWEIA Category description","Other vegetables and combinations"
"368132","788094","1","1001","","cabbage, NS as to color"
"368133","788094","2","1001","","made with shortening"
"378773","788094","","999","Fortification identifier code","2a"
"390071","788094","","999","WWEIA Category code","6420"
"406454","788094","","999","WWEIA Category description","Other vegetables and combinations"
"368134","788095","1","1001","","purple cabbage"
"378774","788095","","999","Fortification identifier code","2a"
"390072","788095","","999","WWEIA Category code","6420"
"406455","788095","","999","WWEIA Category description","Other vegetables and combinations"
"368135","788096","1","1001","","purple cabbage"
"368136","788096","2","1001","","made with cooking spray"
"390073","788096","","999","WWEIA Category code","6420"
"406456","788096","","999","WWEIA Category description","Other vegetables and combinations"
"368137","788097","1","1001","","purple cabbage"
"378775","788097","","999","Fortification identifier code","2a"
"390074","788097","","999","WWEIA Category code","6420"
"406457","788097","","999","WWEIA Category description","Other vegetables and combinations"
"368138","788098","1","1001","","purple cabbage"
"390075","788098","","999","WWEIA Category code","6420"
"406458","788098","","999","WWEIA Category description","Other vegetables and combinations"
"368139","788099","1","1001","","purple cabbage"
"368140","788099","2","1001","","made with animal fat or meat drippings"
"390076","788099","","999","WWEIA Category code","6420"
"406459","788099","","999","WWEIA Category description","Other vegetables and combinations"
"368141","788100","1","1001","","purple cabbage"
"368142","788100","2","1001","","made with shortening"
"378776","788100","","999","Fortification identifier code","2a"
"390077","788100","","999","WWEIA Category code","6420"
"406460","788100","","999","WWEIA Category description","Other vegetables and combinations"
"374700","788101","","1002","","Moisture change: -4.0%"
"378777","788101","","999","Fortification identifier code","2a"
"390078","788101","","999","WWEIA Category code","6420"
"406461","788101","","999","WWEIA Category description","Other vegetables and combinations"
"368143","788102","1","1001","","made with cooking spray"
"374701","788102","","1002","","Moisture change: -4.0%"
"390079","788102","","999","WWEIA Category code","6420"
"406462","788102","","999","WWEIA Category description","Other vegetables and combinations"
"374702","788103","","1002","","Moisture change: -4.0%"
"378778","788103","","999","Fortification identifier code","2a"
"390080","788103","","999","WWEIA Category code","6420"
"406463","788103","","999","WWEIA Category description","Other vegetables and combinations"
"374703","788104","","1002","","Moisture change: -4.0%"
"390081","788104","","999","WWEIA Category code","6420"
"406464","788104","","999","WWEIA Category description","Other vegetables and combinations"
"368144","788105","1","1001","","made with animal fat or meat drippings"
"374704","788105","","1002","","Moisture change: -4.0%"
"390082","788105","","999","WWEIA Category code","6420"
"406465","788105","","999","WWEIA Category description","Other vegetables and combinations"
"368145","788106","1","1001","","made with shortening"
"374705","788106","","1002","","Moisture change: -4.0%"
"378779","788106","","999","Fortification identifier code","2a"
"390083","788106","","999","WWEIA Category code","6420"
"406466","788106","","999","WWEIA Category description","Other vegetables and combinations"
"368146","788107","1","1001","","nopal"
"378780","788107","","999","Fortification identifier code","2a"
"390084","788107","","999","WWEIA Category code","6420"
"406467","788107","","999","WWEIA Category description","Other vegetables and combinations"
"368147","788108","1","1001","","nopal"
"368148","788108","2","1001","","made with cooking spray"
"390085","788108","","999","WWEIA Category code","6420"
"406468","788108","","999","WWEIA Category description","Other vegetables and combinations"
"368149","788109","1","1001","","nopal"
"378781","788109","","999","Fortification identifier code","2a"
"390086","788109","","999","WWEIA Category code","6420"
"406469","788109","","999","WWEIA Category description","Other vegetables and combinations"
"368150","788110","1","1001","","nopal"
"390087","788110","","999","WWEIA Category code","6420"
"406470","788110","","999","WWEIA Category description","Other vegetables and combinations"
"368151","788111","1","1001","","nopal"
"368152","788111","2","1001","","made with animal fat or meat drippings"
"390088","788111","","999","WWEIA Category code","6420"
"406471","788111","","999","WWEIA Category description","Other vegetables and combinations"
"368153","788112","1","1001","","nopal"
"368154","788112","2","1001","","made with shortening"
"378782","788112","","999","Fortification identifier code","2a"
"390089","788112","","999","WWEIA Category code","6420"
"406472","788112","","999","WWEIA Category description","Other vegetables and combinations"
"378783","788113","","999","Fortification identifier code","2a"
"390090","788113","","999","WWEIA Category code","6420"
"406473","788113","","999","WWEIA Category description","Other vegetables and combinations"
"378784","788114","","999","Fortification identifier code","2a"
"390091","788114","","999","WWEIA Category code","6420"
"406474","788114","","999","WWEIA Category description","Other vegetables and combinations"
"378785","788115","","999","Fortification identifier code","2a"
"390092","788115","","999","WWEIA Category code","6420"
"406475","788115","","999","WWEIA Category description","Other vegetables and combinations"
"378786","788116","","999","Fortification identifier code","2a"
"390093","788116","","999","WWEIA Category code","6420"
"406476","788116","","999","WWEIA Category description","Other vegetables and combinations"
"368155","788117","1","1001","","made with cooking spray"
"390094","788117","","999","WWEIA Category code","6420"
"406477","788117","","999","WWEIA Category description","Other vegetables and combinations"
"368156","788118","1","1001","","made with cooking spray"
"390095","788118","","999","WWEIA Category code","6420"
"406478","788118","","999","WWEIA Category description","Other vegetables and combinations"
"368157","788119","1","1001","","made with cooking spray"
"390096","788119","","999","WWEIA Category code","6420"
"406479","788119","","999","WWEIA Category description","Other vegetables and combinations"
"368158","788120","1","1001","","made with cooking spray"
"390097","788120","","999","WWEIA Category code","6420"
"406480","788120","","999","WWEIA Category description","Other vegetables and combinations"
"378787","788121","","999","Fortification identifier code","2a"
"390098","788121","","999","WWEIA Category code","6420"
"406481","788121","","999","WWEIA Category description","Other vegetables and combinations"
"378788","788122","","999","Fortification identifier code","2a"
"390099","788122","","999","WWEIA Category code","6420"
"406482","788122","","999","WWEIA Category description","Other vegetables and combinations"
"378789","788123","","999","Fortification identifier code","2a"
"390100","788123","","999","WWEIA Category code","6420"
"406483","788123","","999","WWEIA Category description","Other vegetables and combinations"
"378790","788124","","999","Fortification identifier code","2a"
"390101","788124","","999","WWEIA Category code","6420"
"406484","788124","","999","WWEIA Category description","Other vegetables and combinations"
"390102","788125","","999","WWEIA Category code","6420"
"406485","788125","","999","WWEIA Category description","Other vegetables and combinations"
"368159","788126","1","1001","","made with animal fat or meat drippings"
"390103","788126","","999","WWEIA Category code","6420"
"406486","788126","","999","WWEIA Category description","Other vegetables and combinations"
"368160","788127","1","1001","","made with shortening"
"378791","788127","","999","Fortification identifier code","2a"
"390104","788127","","999","WWEIA Category code","6420"
"406487","788127","","999","WWEIA Category description","Other vegetables and combinations"
"390105","788128","","999","WWEIA Category code","6420"
"406488","788128","","999","WWEIA Category description","Other vegetables and combinations"
"368161","788129","1","1001","","made with animal fat or meat drippings"
"390106","788129","","999","WWEIA Category code","6420"
"406489","788129","","999","WWEIA Category description","Other vegetables and combinations"
"368162","788130","1","1001","","made with shortening"
"378792","788130","","999","Fortification identifier code","2a"
"390107","788130","","999","WWEIA Category code","6420"
"406490","788130","","999","WWEIA Category description","Other vegetables and combinations"
"390108","788131","","999","WWEIA Category code","6420"
"406491","788131","","999","WWEIA Category description","Other vegetables and combinations"
"368163","788132","1","1001","","made with animal fat or meat drippings"
"390109","788132","","999","WWEIA Category code","6420"
"406492","788132","","999","WWEIA Category description","Other vegetables and combinations"
"368164","788133","1","1001","","made with shortening"
"378793","788133","","999","Fortification identifier code","2a"
"390110","788133","","999","WWEIA Category code","6420"
"406493","788133","","999","WWEIA Category description","Other vegetables and combinations"
"390111","788134","","999","WWEIA Category code","6420"
"406494","788134","","999","WWEIA Category description","Other vegetables and combinations"
"368165","788135","1","1001","","made with animal fat or meat drippings"
"390112","788135","","999","WWEIA Category code","6420"
"406495","788135","","999","WWEIA Category description","Other vegetables and combinations"
"368166","788136","1","1001","","made with shortening"
"378794","788136","","999","Fortification identifier code","2a"
"390113","788136","","999","WWEIA Category code","6420"
"406496","788136","","999","WWEIA Category description","Other vegetables and combinations"
"378795","788137","","999","Fortification identifier code","2a"
"390114","788137","","999","WWEIA Category code","6420"
"406497","788137","","999","WWEIA Category description","Other vegetables and combinations"
"368167","788138","2","1001","","made with cooking spray"
"390115","788138","","999","WWEIA Category code","6420"
"406498","788138","","999","WWEIA Category description","Other vegetables and combinations"
"378796","788139","","999","Fortification identifier code","2a"
"390116","788139","","999","WWEIA Category code","6420"
"406499","788139","","999","WWEIA Category description","Other vegetables and combinations"
"390117","788140","","999","WWEIA Category code","6420"
"406500","788140","","999","WWEIA Category description","Other vegetables and combinations"
"368168","788141","1","1001","","made with animal fat or meat drippings"
"390118","788141","","999","WWEIA Category code","6420"
"406501","788141","","999","WWEIA Category description","Other vegetables and combinations"
"368169","788142","1","1001","","made with shortening"
"378797","788142","","999","Fortification identifier code","2a"
"390119","788142","","999","WWEIA Category code","6420"
"406502","788142","","999","WWEIA Category description","Other vegetables and combinations"
"374706","788143","","1002","","Moisture change: -37.0%"
"378798","788143","","999","Fortification identifier code","2a"
"390120","788143","","999","WWEIA Category code","6420"
"406503","788143","","999","WWEIA Category description","Other vegetables and combinations"
"368170","788144","1","1001","","made with cooking spray"
"374707","788144","","1002","","Moisture change: -37.0%"
"390121","788144","","999","WWEIA Category code","6420"
"406504","788144","","999","WWEIA Category description","Other vegetables and combinations"
"374708","788145","","1002","","Moisture change: -37.0%"
"378799","788145","","999","Fortification identifier code","2a"
"390122","788145","","999","WWEIA Category code","6420"
"406505","788145","","999","WWEIA Category description","Other vegetables and combinations"
"374709","788146","","1002","","Moisture change: -37.0%"
"390123","788146","","999","WWEIA Category code","6420"
"406506","788146","","999","WWEIA Category description","Other vegetables and combinations"
"368171","788147","1","1001","","made with animal fat or meat drippings"
"374710","788147","","1002","","Moisture change: -37.0%"
"390124","788147","","999","WWEIA Category code","6420"
"406507","788147","","999","WWEIA Category description","Other vegetables and combinations"
"368172","788148","1","1001","","made with shortening"
"374711","788148","","1002","","Moisture change: -37.0%"
"378800","788148","","999","Fortification identifier code","2a"
"390125","788148","","999","WWEIA Category code","6420"
"406508","788148","","999","WWEIA Category description","Other vegetables and combinations"
"368173","788149","1","1001","","chayote"
"368174","788149","2","1001","","mirliton"
"378801","788149","","999","Fortification identifier code","2a"
"390126","788149","","999","WWEIA Category code","6420"
"406509","788149","","999","WWEIA Category description","Other vegetables and combinations"
"368175","788150","1","1001","","chayote"
"368176","788150","2","1001","","mirliton"
"368177","788150","3","1001","","made with cooking spray"
"390127","788150","","999","WWEIA Category code","6420"
"406510","788150","","999","WWEIA Category description","Other vegetables and combinations"
"368178","788151","1","1001","","chayote"
"368179","788151","2","1001","","mirliton"
"368180","788151","3","1001","","made with any type of fat"
"378802","788151","","999","Fortification identifier code","2a"
"390128","788151","","999","WWEIA Category code","6420"
"406511","788151","","999","WWEIA Category description","Other vegetables and combinations"
"378803","788152","","999","Fortification identifier code","2a"
"390129","788152","","999","WWEIA Category code","6416"
"406512","788152","","999","WWEIA Category description","Corn"
"378804","788153","","999","Fortification identifier code","2a"
"390130","788153","","999","WWEIA Category code","6416"
"406513","788153","","999","WWEIA Category description","Corn"
"378805","788154","","999","Fortification identifier code","2a"
"390131","788154","","999","WWEIA Category code","6416"
"406514","788154","","999","WWEIA Category description","Corn"
"378806","788155","","999","Fortification identifier code","2a"
"390132","788155","","999","WWEIA Category code","6416"
"406515","788155","","999","WWEIA Category description","Corn"
"368181","788156","1","1001","","made with cooking spray"
"390133","788156","","999","WWEIA Category code","6416"
"406516","788156","","999","WWEIA Category description","Corn"
"368182","788157","1","1001","","made with cooking spray"
"390134","788157","","999","WWEIA Category code","6416"
"406517","788157","","999","WWEIA Category description","Corn"
"368183","788158","1","1001","","made with cooking spray"
"390135","788158","","999","WWEIA Category code","6416"
"406518","788158","","999","WWEIA Category description","Corn"
"368184","788159","1","1001","","made with cooking spray"
"390136","788159","","999","WWEIA Category code","6416"
"406519","788159","","999","WWEIA Category description","Corn"
"378807","788160","","999","Fortification identifier code","2a"
"390137","788160","","999","WWEIA Category code","6416"
"406520","788160","","999","WWEIA Category description","Corn"
"378808","788161","","999","Fortification identifier code","2a"
"390138","788161","","999","WWEIA Category code","6416"
"406521","788161","","999","WWEIA Category description","Corn"
"378809","788162","","999","Fortification identifier code","2a"
"390139","788162","","999","WWEIA Category code","6416"
"406522","788162","","999","WWEIA Category description","Corn"
"378810","788163","","999","Fortification identifier code","2a"
"390140","788163","","999","WWEIA Category code","6416"
"406523","788163","","999","WWEIA Category description","Corn"
"390141","788164","","999","WWEIA Category code","6416"
"406524","788164","","999","WWEIA Category description","Corn"
"368185","788165","1","1001","","made with animal fat or meat drippings"
"390142","788165","","999","WWEIA Category code","6416"
"406525","788165","","999","WWEIA Category description","Corn"
"368186","788166","1","1001","","made with shortening"
"378811","788166","","999","Fortification identifier code","2a"
"390143","788166","","999","WWEIA Category code","6416"
"406526","788166","","999","WWEIA Category description","Corn"
"390144","788167","","999","WWEIA Category code","6416"
"406527","788167","","999","WWEIA Category description","Corn"
"368187","788168","1","1001","","made with animal fat or meat drippings"
"390145","788168","","999","WWEIA Category code","6416"
"406528","788168","","999","WWEIA Category description","Corn"
"368188","788169","1","1001","","made with shortening"
"378812","788169","","999","Fortification identifier code","2a"
"390146","788169","","999","WWEIA Category code","6416"
"406529","788169","","999","WWEIA Category description","Corn"
"390147","788170","","999","WWEIA Category code","6416"
"406530","788170","","999","WWEIA Category description","Corn"
"368189","788171","1","1001","","made with animal fat or meat drippings"
"390148","788171","","999","WWEIA Category code","6416"
"406531","788171","","999","WWEIA Category description","Corn"
"368190","788172","1","1001","","made with shortening"
"378813","788172","","999","Fortification identifier code","2a"
"390149","788172","","999","WWEIA Category code","6416"
"406532","788172","","999","WWEIA Category description","Corn"
"390150","788173","","999","WWEIA Category code","6416"
"406533","788173","","999","WWEIA Category description","Corn"
"368191","788174","1","1001","","made with animal fat or meat drippings"
"390151","788174","","999","WWEIA Category code","6416"
"406534","788174","","999","WWEIA Category description","Corn"
"368192","788175","1","1001","","made with shortening"
"378814","788175","","999","Fortification identifier code","2a"
"390152","788175","","999","WWEIA Category code","6416"
"406535","788175","","999","WWEIA Category description","Corn"
"368193","788176","1","1001","","creamed corn"
"390153","788176","","999","WWEIA Category code","6416"
"406536","788176","","999","WWEIA Category description","Corn"
"368194","788177","1","1001","","creamed corn"
"390154","788177","","999","WWEIA Category code","6416"
"406537","788177","","999","WWEIA Category description","Corn"
"378815","788178","","999","Fortification identifier code","2a"
"390155","788178","","999","WWEIA Category code","6416"
"406538","788178","","999","WWEIA Category description","Corn"
"378816","788179","","999","Fortification identifier code","2a"
"390156","788179","","999","WWEIA Category code","6416"
"406539","788179","","999","WWEIA Category description","Corn"
"378817","788180","","999","Fortification identifier code","2a"
"390157","788180","","999","WWEIA Category code","6416"
"406540","788180","","999","WWEIA Category description","Corn"
"378818","788181","","999","Fortification identifier code","2a"
"390158","788181","","999","WWEIA Category code","6416"
"406541","788181","","999","WWEIA Category description","Corn"
"378819","788182","","999","Fortification identifier code","2a"
"390159","788182","","999","WWEIA Category code","6416"
"406542","788182","","999","WWEIA Category description","Corn"
"368195","788183","1","1001","","made with cooking spray"
"390160","788183","","999","WWEIA Category code","6416"
"406543","788183","","999","WWEIA Category description","Corn"
"368196","788184","1","1001","","made with cooking spray"
"390161","788184","","999","WWEIA Category code","6416"
"406544","788184","","999","WWEIA Category description","Corn"
"368197","788185","1","1001","","made with cooking spray"
"390162","788185","","999","WWEIA Category code","6416"
"406545","788185","","999","WWEIA Category description","Corn"
"368198","788186","1","1001","","made with cooking spray"
"390163","788186","","999","WWEIA Category code","6416"
"406546","788186","","999","WWEIA Category description","Corn"
"378820","788187","","999","Fortification identifier code","2a"
"390164","788187","","999","WWEIA Category code","6416"
"406547","788187","","999","WWEIA Category description","Corn"
"378821","788188","","999","Fortification identifier code","2a"
"390165","788188","","999","WWEIA Category code","6416"
"406548","788188","","999","WWEIA Category description","Corn"
"378822","788189","","999","Fortification identifier code","2a"
"390166","788189","","999","WWEIA Category code","6416"
"406549","788189","","999","WWEIA Category description","Corn"
"378823","788190","","999","Fortification identifier code","2a"
"390167","788190","","999","WWEIA Category code","6416"
"406550","788190","","999","WWEIA Category description","Corn"
"390168","788191","","999","WWEIA Category code","6416"
"406551","788191","","999","WWEIA Category description","Corn"
"368199","788192","1","1001","","made with animal fat or meat drippings"
"390169","788192","","999","WWEIA Category code","6416"
"406552","788192","","999","WWEIA Category description","Corn"
"368200","788193","1","1001","","made with shortening"
"378824","788193","","999","Fortification identifier code","2a"
"390170","788193","","999","WWEIA Category code","6416"
"406553","788193","","999","WWEIA Category description","Corn"
"390171","788194","","999","WWEIA Category code","6416"
"406554","788194","","999","WWEIA Category description","Corn"
"368201","788195","1","1001","","made with animal fat or meat drippings"
"390172","788195","","999","WWEIA Category code","6416"
"406555","788195","","999","WWEIA Category description","Corn"
"368202","788196","1","1001","","made with shortening"
"378825","788196","","999","Fortification identifier code","2a"
"390173","788196","","999","WWEIA Category code","6416"
"406556","788196","","999","WWEIA Category description","Corn"
"390174","788197","","999","WWEIA Category code","6416"
"406557","788197","","999","WWEIA Category description","Corn"
"368203","788198","1","1001","","made with animal fat or meat drippings"
"390175","788198","","999","WWEIA Category code","6416"
"406558","788198","","999","WWEIA Category description","Corn"
"368204","788199","1","1001","","made with shortening"
"378826","788199","","999","Fortification identifier code","2a"
"390176","788199","","999","WWEIA Category code","6416"
"406559","788199","","999","WWEIA Category description","Corn"
"390177","788200","","999","WWEIA Category code","6416"
"406560","788200","","999","WWEIA Category description","Corn"
"368205","788201","1","1001","","made with animal fat or meat drippings"
"390178","788201","","999","WWEIA Category code","6416"
"406561","788201","","999","WWEIA Category description","Corn"
"368206","788202","1","1001","","made with shortening"
"378827","788202","","999","Fortification identifier code","2a"
"390179","788202","","999","WWEIA Category code","6416"
"406562","788202","","999","WWEIA Category description","Corn"
"368207","788203","1","1001","","creamed corn"
"390180","788203","","999","WWEIA Category code","6416"
"406563","788203","","999","WWEIA Category description","Corn"
"368208","788204","1","1001","","creamed corn"
"390181","788204","","999","WWEIA Category code","6416"
"406564","788204","","999","WWEIA Category description","Corn"
"378828","788205","","999","Fortification identifier code","2a"
"390182","788205","","999","WWEIA Category code","6416"
"406565","788205","","999","WWEIA Category description","Corn"
"378829","788206","","999","Fortification identifier code","2a"
"390183","788206","","999","WWEIA Category code","6416"
"406566","788206","","999","WWEIA Category description","Corn"
"378830","788207","","999","Fortification identifier code","2a"
"390184","788207","","999","WWEIA Category code","6416"
"406567","788207","","999","WWEIA Category description","Corn"
"378831","788208","","999","Fortification identifier code","2a"
"390185","788208","","999","WWEIA Category code","6416"
"406568","788208","","999","WWEIA Category description","Corn"
"368209","788209","1","1001","","made with cooking spray"
"390186","788209","","999","WWEIA Category code","6416"
"406569","788209","","999","WWEIA Category description","Corn"
"368210","788210","1","1001","","made with cooking spray"
"390187","788210","","999","WWEIA Category code","6416"
"406570","788210","","999","WWEIA Category description","Corn"
"368211","788211","1","1001","","made with cooking spray"
"390188","788211","","999","WWEIA Category code","6416"
"406571","788211","","999","WWEIA Category description","Corn"
"368212","788212","1","1001","","made with cooking spray"
"390189","788212","","999","WWEIA Category code","6416"
"406572","788212","","999","WWEIA Category description","Corn"
"390190","788213","","999","WWEIA Category code","6416"
"406573","788213","","999","WWEIA Category description","Corn"
"368213","788214","1","1001","","made with animal fat or meat drippings"
"390191","788214","","999","WWEIA Category code","6416"
"406574","788214","","999","WWEIA Category description","Corn"
"368214","788215","1","1001","","made with shortening"
"378832","788215","","999","Fortification identifier code","2a"
"390192","788215","","999","WWEIA Category code","6416"
"406575","788215","","999","WWEIA Category description","Corn"
"390193","788216","","999","WWEIA Category code","6416"
"406576","788216","","999","WWEIA Category description","Corn"
"368215","788217","1","1001","","made with animal fat or meat drippings"
"390194","788217","","999","WWEIA Category code","6416"
"406577","788217","","999","WWEIA Category description","Corn"
"368216","788218","1","1001","","made with shortening"
"378833","788218","","999","Fortification identifier code","2a"
"390195","788218","","999","WWEIA Category code","6416"
"406578","788218","","999","WWEIA Category description","Corn"
"378834","788219","","999","Fortification identifier code","2a"
"390196","788219","","999","WWEIA Category code","6416"
"406579","788219","","999","WWEIA Category description","Corn"
"378835","788220","","999","Fortification identifier code","2a"
"390197","788220","","999","WWEIA Category code","6416"
"406580","788220","","999","WWEIA Category description","Corn"
"378836","788221","","999","Fortification identifier code","2a"
"390198","788221","","999","WWEIA Category code","6416"
"406581","788221","","999","WWEIA Category description","Corn"
"378837","788222","","999","Fortification identifier code","2a"
"390199","788222","","999","WWEIA Category code","6416"
"406582","788222","","999","WWEIA Category description","Corn"
"390200","788223","","999","WWEIA Category code","6416"
"406583","788223","","999","WWEIA Category description","Corn"
"368217","788224","1","1001","","made with animal fat or meat drippings"
"390201","788224","","999","WWEIA Category code","6416"
"406584","788224","","999","WWEIA Category description","Corn"
"368218","788225","1","1001","","made with shortening"
"378838","788225","","999","Fortification identifier code","2a"
"390202","788225","","999","WWEIA Category code","6416"
"406585","788225","","999","WWEIA Category description","Corn"
"390203","788226","","999","WWEIA Category code","6416"
"406586","788226","","999","WWEIA Category description","Corn"
"368219","788227","1","1001","","made with animal fat or meat drippings"
"390204","788227","","999","WWEIA Category code","6416"
"406587","788227","","999","WWEIA Category description","Corn"
"368220","788228","1","1001","","made with shortening"
"378839","788228","","999","Fortification identifier code","2a"
"390205","788228","","999","WWEIA Category code","6416"
"406588","788228","","999","WWEIA Category description","Corn"
"368221","788229","1","1001","","creamed corn"
"368222","788229","2","1001","","made with any type of fat"
"378840","788229","","999","Fortification identifier code","2a"
"390206","788229","","999","WWEIA Category code","6416"
"406589","788229","","999","WWEIA Category description","Corn"
